Time,601_volt,620_volt,623_volt,634_volt,640_volt,647_volt,670_volt,671_volt,673_volt,674_volt,686_volt
09:56.4,0.13,-0.108,-0.021996,-0.00099945,-0.089996,-0.065002,-0.195,-0.042999,-0.042999,-0.173,-0.195
09:56.5,0.10799,-0.042999,-0.021996,-0.00099945,-0.089996,-0.065002,-0.195,-0.065002,-0.042999,-0.216,-0.195
09:56.6,0.10799,0.042999,-0.043999,-0.00099945,-0.089996,-0.085999,-0.195,-0.065002,-0.042999,-0.194,-0.195
09:56.7,0.086998,0.087006,-0.043999,-0.00099945,-0.089996,-0.108,-0.195,-0.065002,-0.042999,-0.194,-0.216
09:56.8,0.10799,0.065002,-0.021996,-0.00099945,0,-0.108,-0.195,-0.085999,-0.042999,-0.194,-0.195
09:56.9,0.10799,0.152,-0.043999,-0.00099945,0,-0.108,-0.195,-0.065002,-0.022003,-0.173,-0.216
09:57.0,0.086998,0.13,-0.021996,-0.00099945,0,-0.108,-0.216,-0.065002,-0.042999,-0.173,-0.195
09:57.1,0.10799,0.13,-0.043999,-0.00099945,0,-0.085999,-0.195,-0.065002,-0.042999,-0.216,-0.195
09:57.2,0.086998,0.065002,-0.021996,-0.00099945,0,-0.085999,-0.173,-0.065002,-0.042999,-0.194,-0.195
09:57.3,-0.086006,0,-0.043999,-0.00099945,0,-0.085999,-0.173,-0.065002,-0.042999,-0.194,-0.173
09:57.4,-0.151,0,-0.021996,-0.00099945,-0.089996,-0.085999,-0.173,-0.065002,-0.042999,-0.194,-0.173
09:57.5,-0.23701,-0.020996,-0.021996,-0.00099945,-0.089996,-0.085999,-0.152,-0.042999,-0.065002,-0.173,-0.195
09:57.6,-0.216,-0.108,-0.021996,-0.00099945,-0.089996,-0.108,-0.152,0,-0.022003,-0.173,-0.173
09:57.7,-0.216,-0.064995,-0.021996,-0.00099945,-0.089996,-0.085999,-0.152,-0.021004,-0.022003,-0.173,-0.173
09:57.8,-0.194,-0.064995,-0.021996,-0.00099945,0,-0.065002,-0.152,-0.021004,0,-0.173,-0.173
09:57.9,-0.194,-0.042999,-0.021996,0,-0.089996,-0.108,-0.173,-0.042999,-0.042999,-0.13,-0.173
09:58.0,-0.108,0.022003,-0.021996,-0.00099945,-0.089996,-0.108,-0.173,-0.042999,-0.042999,-0.13,-0.173
09:58.1,-0.086006,0.065002,-0.021996,-0.00099945,-0.089996,-0.129,-0.152,-0.065002,-0.042999,-0.151,-0.173
09:58.2,-0.043007,0.087006,0,-0.00099945,-0.089996,-0.108,-0.173,-0.065002,-0.022003,-0.173,-0.173
09:58.3,-0.23701,0.065002,-0.021996,-0.00099945,-0.089996,-0.085999,-0.195,-0.042999,-0.042999,-0.151,-0.173
09:58.4,-0.23701,0.065002,0,-0.00099945,-0.089996,-0.065002,-0.216,-0.021004,-0.042999,-0.173,-0.195
09:58.5,-0.194,0.042999,0,-0.00099945,-0.089996,-0.065002,-0.173,-0.021004,-0.042999,-0.194,-0.173
09:58.6,-0.194,0.022003,-0.021996,-0.00099945,-0.089996,-0.085999,-0.173,-0.021004,-0.042999,-0.151,-0.173
09:58.7,-0.173,-0.020996,-0.021996,-0.00099945,-0.089996,-0.085999,-0.173,-0.021004,-0.042999,-0.151,-0.151
09:58.8,-0.194,0,-0.021996,-0.00099945,-0.089996,-0.085999,-0.173,-0.021004,-0.042999,-0.173,-0.151
09:58.9,-0.173,-0.042999,-0.021996,0,-0.089996,-0.065002,-0.173,-0.021004,-0.022003,-0.151,-0.173
09:59.0,-0.173,-0.020996,0,0,-0.089996,-0.042999,-0.173,-0.042999,-0.042999,-0.151,-0.173
09:59.1,-0.173,0.042999,-0.021996,0,-0.089996,-0.042999,-0.173,-0.021004,-0.042999,-0.151,-0.151
09:59.2,-0.194,0.108,0,0,-0.089996,-0.042999,-0.152,-0.042999,-0.042999,-0.151,-0.13
09:59.3,-0.194,0.108,0,-0.00099945,-0.089996,-0.042999,-0.152,-0.021004,-0.042999,-0.173,-0.151
09:59.4,-0.151,0.065002,0,-0.00099945,-0.089996,-0.085999,-0.173,-0.021004,-0.022003,-0.173,-0.108
09:59.5,-0.173,0.065002,-0.021996,-0.00099945,-0.089996,-0.129,-0.195,-0.042999,-0.042999,NaN,-0.108
09:59.6,-0.151,0.042999,0,-0.00099945,-0.089996,-0.065002,-0.173,-0.021004,-0.042999,NaN,-0.151
09:59.7,-0.151,0.042999,-0.043999,-0.00099945,-0.089996,-0.042999,-0.152,-0.042999,-0.022003,NaN,-0.151
09:59.8,-0.151,0.042999,-0.043999,-0.00099945,-0.089996,-0.042999,-0.173,-0.021004,-0.022003,NaN,-0.086998
09:59.9,0.25999,0.022003,-0.043999,-0.00099945,-0.089996,-0.065002,-0.173,-0.021004,-0.022003,NaN,-0.108
10:00.0,0.30299,-0.042999,-0.021996,-0.00099945,-0.089996,-0.042999,-0.195,-0.021004,-0.022003,NaN,-0.108
10:00.1,0.30299,-0.064995,-0.021996,0,-0.089996,-0.042999,-0.195,-0.042999,-0.042999,NaN,-0.108
10:00.2,0.30299,-0.020996,-0.021996,0,-0.089996,-0.065002,-0.195,-0.042999,-0.042999,NaN,-0.042999
10:00.3,0.281,0,-0.021996,0,-0.089996,-0.042999,-0.173,-0.021004,-0.042999,NaN,0
10:00.4,0.25999,0.042999,-0.021996,-0.00099945,-0.089996,-0.042999,-0.13,0,-0.022003,NaN,-0.13
10:00.5,0.216,0.108,-0.021996,-0.00099945,-0.089996,-0.042999,-0.086998,0,-0.022003,NaN,-0.151
10:00.6,0.10799,0.173,0,-0.00099945,-0.089996,-0.042999,-0.13,0,-0.022003,-0.173,-0.13
10:00.7,0.064995,0.216,0,-0.00099945,-0.089996,-0.065002,-0.13,0,-0.022003,-0.216,-0.13
10:00.8,0.13,0.195,0,-0.00099945,-0.089996,-0.065002,-0.086998,0,-0.022003,-0.151,-0.13
10:00.9,0.152,0.152,-0.021996,-0.00099945,-0.089996,-0.065002,-0.086998,-0.021004,-0.022003,-0.173,-0.151
10:01.0,0.152,0.173,-0.021996,-0.00099945,-0.089996,-0.065002,-0.086998,-0.021004,-0.042999,-0.13,-0.13
10:01.1,0.152,0.108,-0.021996,-0.00099945,-0.089996,-0.065002,-0.108,-0.021004,-0.022003,-0.151,-0.13
10:01.2,0.152,0.065002,0,-0.00099945,-0.089996,-0.151,-0.108,-0.021004,-0.022003,-0.108,-0.13
10:01.3,0.10799,0.065002,-0.021996,-0.00099945,-0.089996,-0.108,-0.13,-0.021004,-0.022003,-0.108,-0.151
10:01.4,0.086998,0,-0.021996,-0.00099945,-0.089996,-0.085999,-0.152,-0.021004,0,-0.108,-0.13
10:01.5,0.086998,-0.085999,-0.043999,0,-0.089996,-0.085999,-0.152,0,0,-0.151,-0.151
10:01.6,0.086998,-0.042999,-0.021996,0,-0.089996,-0.065002,-0.173,0,-0.022003,-0.151,-0.151
10:01.7,0.173,0,-0.021996,0,-0.089996,-0.065002,-0.152,0.021996,0,-0.13,-0.173
10:01.8,0.216,0.022003,-0.021996,0,-0.089996,-0.065002,-0.173,0,-0.022003,-0.151,-0.173
10:01.9,0.25999,0.042999,-0.021996,0,-0.089996,-0.065002,-0.152,-0.021004,0,-0.13,-0.173
10:02.0,0.238,0,-0.021996,-0.00099945,-0.089996,-0.065002,-0.152,0,-0.022003,-0.173,-0.151
10:02.1,0.238,0.087006,-0.021996,-0.00099945,-0.089996,-0.042999,-0.152,-0.021004,-0.022003,-0.173,-0.151
10:02.2,0.216,0.087006,-0.021996,-0.00099945,-0.089996,-0.065002,-0.152,-0.021004,0,-0.173,-0.151
10:02.3,0.173,0.087006,-0.021996,-0.00099945,-0.089996,-0.065002,-0.195,-0.021004,-0.022003,-0.173,-0.151
10:02.4,0.152,0.087006,-0.021996,-0.00099945,-0.089996,-0.042999,-0.216,-0.042999,-0.022003,-0.194,-0.151
10:02.5,0.13,0.108,-0.043999,-0.00099945,-0.089996,-0.042999,-0.216,-0.021004,-0.022003,-0.194,-0.151
10:02.6,0.152,0.152,-0.043999,-0.00099945,0,-0.065002,-0.216,0,-0.022003,-0.173,-0.151
10:02.7,0.152,0.087006,-0.021996,-0.00099945,-0.6,-0.042999,-0.216,-0.021004,-0.022003,-0.194,-0.151
10:02.8,0.152,0.065002,-0.043999,-0.00099945,-0.6,-0.065002,-0.238,-0.021004,-0.022003,-0.216,-0.13
10:02.9,0.086998,0.022003,-0.043999,-0.00099945,-0.6,-0.065002,-0.238,-0.021004,-0.022003,-0.194,-0.13
10:03.0,0.086998,0.022003,-0.043999,0,0,-0.065002,-0.238,-0.021004,-0.022003,-0.173,-0.13
10:03.1,0.086998,0.042999,-0.043999,0,0,-0.085999,-0.238,0,-0.022003,-0.194,-0.13
10:03.2,0.086998,0.108,-0.043999,0,-0.089996,-0.085999,-0.238,-0.021004,-0.022003,-0.173,-0.13
10:03.3,0.064995,0.13,-0.021996,-0.00099945,0,-0.108,-0.216,-0.021004,-0.042999,-0.173,-0.13
10:03.4,0.064995,0.13,-0.043999,0,-0.089996,-0.129,-0.216,-0.021004,-0.065002,-0.173,-0.151
10:03.5,0.064995,0.13,-0.043999,-0.00099945,-0.089996,-0.151,-0.195,-0.021004,-0.042999,-0.173,-0.151
10:03.6,0.043999,0.065002,-0.021996,-0.00099945,0,-0.108,-0.216,-0.042999,-0.042999,-0.216,-0.151
10:03.7,0.064995,0.042999,-0.021996,-0.00099945,0,-0.065002,-0.216,-0.042999,-0.042999,-0.259,-0.151
10:03.8,0.064995,-0.108,-0.021996,-0.00099945,-0.089996,-0.065002,-0.238,-0.021004,-0.042999,-0.216,-0.151
10:03.9,0.043999,-0.129,-0.043999,-0.00099945,-0.089996,-0.065002,-0.216,-0.021004,-0.022003,-0.216,-0.13
10:04.0,0.043999,-0.216,-0.021996,-0.00099945,-0.089996,-0.085999,-0.216,-0.021004,-0.042999,-0.173,-0.13
10:04.1,0.021996,-0.194,-0.043999,0,0,-0.129,-0.216,-0.021004,-0.042999,-0.259,-0.13
10:04.2,0.021996,-0.108,-0.021996,0,-0.089996,-0.108,-0.216,-0.021004,-0.065002,-0.216,-0.13
10:04.3,0,-0.042999,-0.043999,0,-0.089996,-0.108,-0.216,-0.021004,-0.042999,-0.216,-0.13
10:04.4,0.021996,0.108,-0.021996,0,-0.089996,-0.065002,-0.195,-0.021004,-0.042999,-0.216,-0.151
10:04.5,0,0.173,-0.021996,0,-0.089996,-0.085999,-0.195,0,-0.022003,-0.194,-0.151
10:04.6,0,0.238,-0.021996,-0.00099945,-0.089996,-0.129,-0.195,0,-0.022003,-0.194,-0.151
10:04.7,0,0.26,-0.021996,-0.00099945,0,-0.108,-0.173,0,-0.042999,-0.194,-0.13
10:04.8,0,0.195,-0.021996,-0.00099945,0,-0.129,-0.173,0,-0.022003,-0.173,-0.151
10:04.9,-0.064003,0.216,-0.043999,-0.00099945,-0.089996,-0.108,-0.173,0,-0.042999,-0.194,-0.151
